x,y,cohort,time,salience
0.10204517331573136,0.06161627191957997,0,7,2.0
0.08202388996964964,0.05003260547607079,0,8,6.0
0.061793796996122356,0.03747448057554056,0,9,1.0
0.05986958941635166,0.03022248967685622,0,10,7.0
0.06871832063642173,0.038840745523040406,0,11,4.0
0.11896514175632487,0.06609527127317467,0,12,4.0
0.12133804839016323,0.0646407611237869,0,13,7.0
0.07544964690778817,0.03478818504204109,0,14,0.0
0.10913813179451314,0.04410448850230937,0,15,2.0
0.12245596124257825,0.05656436301022693,0,16,7.0
0.12149923689012213,0.037108227743359104,0,17,10.0
0.05849950953037841,0.023052533067442944,0,18,3.0
0.05028434848302995,0.018771381491023975,0,19,4.0
-0.02100733532652596,-0.016596247491957348,0,20,10.0
-0.031232550088720997,-0.014243730648726624,0,21,7.0
-0.019268396389174693,-0.022542433748406088,0,22,10.0
-0.018985609008751386,-0.024404185651622765,0,23,0.0
-0.013264799773922278,-0.027950372816974173,0,24,7.0
0.01570014997358303,-0.03705741360867093,0,25,1.0
0.13021350430963488,0.010874051388028366,0,26,0.0
0.1221008775191926,0.0710924376201532,0,27,0.0
0.11516352364425936,0.06885186218761193,0,28,2.0
0.11271828802583526,0.06691763346949312,0,29,2.0
0.07073708465460725,0.04308243982311433,0,30,1.0
0.05606477561351672,0.035685853741895215,0,31,5.0
0.06280269420583194,0.03432057004034333,0,32,10.0
0.0602322473565881,0.03259255839534145,0,33,3.0
0.052153381067259946,0.01684400129877971,0,34,1.0
0.043691692875627,0.0045718426768911235,0,35,4.0
0.12621434763706116,0.003761895853406149,0,36,8.0
0.12862671095500286,0.0019342275302826155,0,37,5.0
0.12267628515626103,-0.0016826811025732495,0,38,5.0
0.11717527094059593,-0.00486334084872244,0,39,5.0
0.12941282782537747,0.0017662371338390062,0,40,2.0
0.1219508167395942,-0.002415551959728633,0,41,1.0
0.09475524296194139,-0.01596051355303236,0,42,4.0
0.08509631690757846,-0.021230084993452976,0,43,4.0
0.09767002402633092,-0.015599340406102096,0,44,1.0
0.11730815279200911,-0.005482228952335707,0,45,3.0
0.12371405049403537,0.0030407755044271428,0,46,3.0
0.10570440170007633,-0.010247358159727445,0,47,0.0
0.07801361595337855,-0.022551024905823044,0,48,7.0
0.05514663962672666,-0.031845241543594985,0,49,0.0
0.02119225443956068,-0.03882896883422724,0,50,7.0
0.0035042797390464715,-0.03931948071744975,0,51,4.0
0.004798498031644532,-0.038046475338306435,0,52,3.0
0.022858564687454806,-0.03473629416638865,0,53,1.0
0.11709424525645716,0.0026498855946581407,0,54,0.0
0.11631795111738367,0.013426459921249445,0,55,8.0
0.10258299311079452,-0.006703149321722503,0,56,2.0
0.030957746207677824,-0.026775121728214127,0,57,2.0
0.010913162102287216,-0.023728577555214507,0,58,0.0
0.04512177813370244,-0.03227798779384389,0,59,0.0
0.044698933940745825,-0.034166455231803124,0,60,3.0
-0.01964710061916153,-0.03478364019248917,0,61,5.0
-0.018169487660336592,-0.036770430536548125,0,62,2.0
-0.0041564456246049606,-0.036927808674808535,0,63,3.0
0.018245062756389017,-0.03189342221450762,0,64,2.0
0.021313592454322555,-0.030424122575762658,0,65,1.0
0.01516906979723581,-0.02408842273012871,0,66,1.0
0.014609847927406952,-0.018165509534583978,0,67,2.0
-0.00019706934118823833,-0.023100231497115094,0,68,10.0
-0.023232128239694855,-0.025554732832068022,0,69,3.0
-0.025455639508312963,-0.02642475797618465,0,70,0.0
-0.016895705345798612,-0.03359982228178256,0,71,1.0
0.012831068559703776,-0.029778797484845663,0,72,3.0
0.006988908089293425,-0.030039503017054558,0,73,1.0
-0.008133027478892992,-0.029478346924669246,0,74,4.0
-0.003949785017483857,-0.03189068439974652,0,75,4.0
-0.003739548906401649,-0.029451077530534307,0,76,0.0
0.00018648898736155293,-0.024515888718679373,0,77,1.0
0.012578945465681663,-0.025314112025701066,0,78,10.0
-0.002585665003528572,-0.0298811527522333,0,79,2.0
-0.010107850490114178,-0.03101249884375591,0,80,6.0
-0.012073763411323312,-0.03259561867267151,0,81,0.0
-0.022359223549818414,-0.02145229292522835,0,82,0.0
-0.0157792030350337,-0.020040050847473168,0,83,1.0
0.00451033667424878,-0.03150553569486017,0,84,6.0
0.02063109946601778,-0.036987389778032516,0,85,5.0
0.009059453979837978,-0.03960403591069301,0,86,1.0
0.026182813518610067,-0.01767861033773476,0,87,0.0
0.03311411412252504,-0.00981003367344673,0,88,3.0
0.01835644155477001,-0.016754130536020338,0,89,4.0
0.028362017123950145,-0.006797165941211825,0,90,4.0
0.031268549404589875,-0.005978186958271936,0,91,0.0
0.02781924861576192,-0.015692248338857528,0,92,3.0
-0.0033882919733863653,-0.022261220335058764,0,93,1.0
-0.0046984620859560336,-0.02571528158896349,0,94,1.0
0.021086951312573435,0.012917252891158354,0,95,0.0
0.020072312524751237,0.022003772889410304,0,96,1.0
0.02560634411974819,0.020256911398579228,0,97,3.0
0.022337096900347155,0.016719053275660964,0,98,5.0
0.017441186337397205,0.01093768641247664,0,99,5.0
0.0001560884847124326,0.0008053876126358886,0,100,3.0
-0.011726933157710607,-0.008818096566189105,0,101,6.0
-0.00710874123194514,-0.0007667944103715958,0,102,4.0
