x,y,cohort,time,salience
-0.0870466743469606,0.10176575809702691,0,0,
-0.08744303135529151,0.1001871356660744,0,1,
-0.08746074574356942,0.1056050795880057,0,2,
-0.08765646872905888,0.10536889304805205,0,3,
-0.08761281577575164,0.10687999562768555,0,4,
-0.08790475811527597,0.11008835080075395,0,5,
-0.08769756551877707,0.10652233086570125,0,6,
-0.08756038983534783,0.10181261665627894,0,7,2.0
-0.08621111062384486,0.08254751410294328,0,8,6.0
-0.0828402300955439,0.058356543999657666,0,9,1.0
-0.08157495116494473,0.05339470645075488,0,10,7.0
-0.08077946909588991,0.05137022924597943,0,11,4.0
-0.08033291779027943,0.0488050760344386,0,12,4.0
-0.07671294907073065,0.04021725573695124,0,13,7.0
-0.07553891182220586,0.037539270319790895,0,14,0.0
-0.07234865648305533,0.0328594398761928,0,15,2.0
-0.07126620515472552,0.02855757663287328,0,16,7.0
-0.06875269267928076,0.02789308104800592,0,17,10.0
-0.06788353648550745,0.027777579615773904,0,18,3.0
-0.07042593421643352,0.029743991628840376,0,19,4.0
-0.07316103397823173,0.036042588473361774,0,20,10.0
-0.07469901945428736,0.038704519234576254,0,21,7.0
-0.07484088629382629,0.04025776781779887,0,22,10.0
-0.07433319460678355,0.040008826562963264,0,23,0.0
-0.07315562715738419,0.03850559560228458,0,24,7.0
-0.07297313211315264,0.038143362124567357,0,25,1.0
-0.07233095747083362,0.03649678944371618,0,26,0.0
-0.06982188938925035,0.03270585566287823,0,27,0.0
-0.0636095086638569,0.021673323558203676,0,28,2.0
-0.05897969743260423,0.015987776292852824,0,29,2.0
-0.05643690096507217,0.011676992864791139,0,30,1.0
-0.05474212007105681,0.009927043159960482,0,31,5.0
-0.04850209182373539,0.010812758271791463,0,32,10.0
-0.05554759780289375,0.009582006524013188,0,33,3.0
-0.05645266057379621,0.00911900151130624,0,34,1.0
-0.05728006666530281,0.005903551754089886,0,35,4.0
-0.05848261593504753,0.0010403221166341721,0,36,8.0
-0.05856605321552695,-0.0018675060456386618,0,37,5.0
-0.051524410791775554,-0.002640725992546876,0,38,5.0
-0.0576895058698407,-0.005683798100662276,0,39,5.0
-0.05861763101507669,-0.008827473593480496,0,40,2.0
-0.05853131080663044,-0.012896252674625018,0,41,1.0
-0.05800947137502551,-0.016898068471807328,0,42,4.0
-0.05421774601505368,-0.019929267147230117,0,43,4.0
-0.05181865072713278,-0.02293096583047519,0,44,1.0
-0.05170482254486791,-0.02382469023244334,0,45,3.0
-0.05068604234806244,-0.02416118521431581,0,46,3.0
-0.04981984417802786,-0.024329908189800784,0,47,0.0
-0.043745084526755434,-0.023017364682440682,0,48,7.0
-0.05103644794717251,-0.024379447534222515,0,49,0.0
-0.052461766713766435,-0.02526826862221716,0,50,7.0
-0.05462860428215866,-0.026689840541086408,0,51,4.0
-0.05267122378237356,-0.02793976307669385,0,52,3.0
-0.05315470858063762,-0.030358427128774613,0,53,1.0
-0.050607252517489716,-0.03335294525318711,0,54,0.0
-0.046889258214280936,-0.03805140945813492,0,55,8.0
-0.0411175830706091,-0.043589118183193394,0,56,2.0
-0.03707878804745476,-0.04813813251041992,0,57,2.0
-0.03810639933873396,-0.050119393451433326,0,58,0.0
-0.03682042512527973,-0.05118326720440325,0,59,0.0
-0.03464742839786305,-0.05185098555628139,0,60,3.0
-0.032818977661189096,-0.04932796061415986,0,61,5.0
-0.03257418077994357,-0.049115596995941285,0,62,2.0
-0.023053429660493605,-0.0520902000799682,0,63,3.0
-0.010005878021504436,-0.057231229141952986,0,64,2.0
-0.007005559945762911,-0.05744490321153439,0,65,1.0
0.0022443258178530424,-0.058877143251895483,0,66,1.0
0.004448771431847582,-0.059046309076417294,0,67,2.0
0.007053327572143696,-0.05796907032930003,0,68,10.0
0.008777385510454299,-0.05695809587492196,0,69,3.0
0.009060360174189125,-0.05635735695132309,0,70,0.0
0.014144324273761034,-0.05412931924792927,0,71,1.0
0.004988969218904759,-0.05430265912676133,0,72,3.0
-0.0020989600438264242,-0.05252132711715851,0,73,1.0
-0.005194323092882983,-0.05057491509828979,0,74,4.0
-0.0074405441326133815,-0.04790333704683936,0,75,4.0
-0.012866379649395856,-0.04472411732287891,0,76,0.0
-0.007909879461314981,-0.04849027343742276,0,77,1.0
-0.007259722105576323,-0.04914854517339202,0,78,10.0
-0.009339961556122,-0.04758503051555926,0,79,2.0
-0.006400771064724918,-0.05031206778463038,0,80,6.0
-0.003472166667762471,-0.05071468548129998,0,81,0.0
-0.002257161247476123,-0.049947894160229114,0,82,0.0
-0.0013884996999030084,-0.05041766054669306,0,83,1.0
-0.00033995787041375924,-0.04866662410751375,0,84,6.0
-0.0005307803157677925,-0.04819606450157473,0,85,5.0
0.004158503842226543,-0.04486910156244677,0,86,1.0
0.001938823173811402,-0.044878149293809316,0,87,0.0
0.0008110127966339196,-0.04388476720605334,0,88,3.0
-0.0013864692355085237,-0.04324742504734721,0,89,4.0
-0.007004217992542923,-0.03931995580868941,0,90,4.0
-0.0030127035779532064,-0.0415937446801624,0,91,0.0
-0.0013810788974743845,-0.037599460514193384,0,92,3.0
-0.0028646626154935502,-0.04091527284433227,0,93,1.0
-0.002444599238000422,-0.04121140431644491,0,94,1.0
9.01797262000261e-05,-0.04101208241018581,0,95,0.0
0.0013970044298920387,-0.04039373245456505,0,96,1.0
0.0034438488845638664,-0.03868604141067063,0,97,3.0
0.003567716646262668,-0.033363738341386104,0,98,5.0
0.006917251395378926,-0.03082944242113759,0,99,5.0
0.00863161478915274,-0.025490773501479946,0,100,3.0
0.008756441808081524,-0.02595538857807216,0,101,6.0
0.008664310709709931,-0.025664280874465345,0,102,4.0
0.00943114464639918,-0.02059102412387356,0,103,4.0
0.0103477169178199,-0.01779948280400324,0,104,3.0
0.011462562890758603,-0.016455523176691713,0,105,3.0
0.011458379357050158,-0.014286740597288192,0,106,2.0
0.013535013974534842,-0.008407428129838563,0,107,1.0
0.007868564014426692,-0.0040051573449507195,0,108,0.0
-0.00022012037609883523,0.0007417911009223447,0,109,1.0
0.00643999387372536,-0.0011782014893275323,0,110,5.0
0.007799545914144359,-0.0009279247116165415,0,111,3.0
0.012102033405752277,-0.0016107071065082235,0,112,10.0
0.01645938563240161,-0.0027897864535625185,0,113,4.0
0.021859083355482277,-0.005158256201091153,0,114,3.0
0.018930537195987744,-0.005699598554213183,0,115,1.0
0.01969900149768699,-0.007165611373235618,0,116,2.0
0.028648474560567246,-0.005340555781947419,0,117,1.0
0.032133296146874005,-0.005592093434688446,0,118,1.0
0.03891926091218842,-0.006913330169214169,0,119,5.0
0.043409587117434145,-0.008004546464924297,0,120,4.0
0.04456040425247589,-0.008127609300945277,0,121,5.0
0.04656831103229701,-0.009425412888680202,0,122,3.0
0.050227811217764075,-0.009553919746183023,0,123,2.0
0.053588769950518665,-0.010540801844451997,0,124,1.0
0.05493160005982007,-0.010948289142355915,0,125,1.0
0.052851749867245126,-0.011837851500421546,0,126,10.0
0.04887229098423474,-0.012250786195839327,0,127,2.0
0.051566761493069144,-0.012714393158810944,0,128,4.0
0.053989766195767355,-0.014614760710102825,0,129,3.0
0.05903984589598288,-0.01553254481519443,0,130,3.0
0.06206154045015236,-0.02097986433317662,0,131,10.0
0.07095644277214982,-0.012823008637269878,0,132,6.0
0.08265697852726198,-0.0032964003606125425,0,133,3.0
0.08796612992639713,0.0017454590746152575,0,134,1.0
0.0881804606798063,0.002199422017958723,0,135,1.0
0.09068334379684961,0.004100424645732625,0,136,1.0
0.09154895598736874,0.0052996275325042684,0,137,4.0
0.09346675609297174,0.00965058533101421,0,138,0.0
0.10293649963529145,0.02384821878442101,0,139,6.0
0.10579247767159788,0.028402212206808566,0,140,8.0
0.1102370019663758,0.03632998275454014,0,141,0.0
0.112212808050393,0.04089238623530368,0,142,1.0
0.1161924570029629,0.04994626692808437,0,143,3.0
0.1195681479642831,0.05885087846959307,0,144,0.0
0.11958009158135964,0.06070130335478943,0,145,3.0
0.11948222795350713,0.06101007458710304,0,146,1.0
0.11864850123540284,0.060121858960890034,0,147,5.0
0.11614560126021692,0.05422482433444025,0,148,6.0
0.11241170955716002,0.05611858826835578,0,149,4.0
0.10542821844849973,0.05368846325364786,0,150,5.0
0.11387140856822985,0.05773062786643865,0,151,3.0
0.1168478529262252,0.058069227458629205,0,152,4.0
0.11750915873709857,0.058454519974109276,0,153,2.0
0.11797701624831987,0.057678811941645876,0,154,1.0
0.11659253778845137,0.053375540619430985,0,155,1.0
0.1139068822368618,0.046114146993165676,0,156,5.0
0.11287981655190174,0.042332749580402645,0,157,4.0
0.11284217292457543,0.04203621288356974,0,158,2.0
0.11311435998280671,0.04453361447941962,0,159,1.0
0.10732783775297967,0.04138863705245465,0,160,6.0
0.07862041734131682,-0.01905203928852871,1,0,9.0
0.07420972985415797,-0.026357586384304247,1,1,
0.08191609469982988,-0.029565583327989576,1,2,
0.08380593386607675,-0.03022183546378632,1,3,
0.07809580133823636,-0.02783793056498227,1,4,
0.08974721740957854,-0.031172844536686072,1,5,
0.09433966328372113,-0.03413870627841419,1,6,
0.09457526002732362,-0.03560394945150124,1,7,
0.0970913867286648,-0.0370656735865195,1,8,
0.0995613064963104,-0.037379823362949656,1,9,
