x,y,cohort,time,salience
0.11111895571277382,0.050951676099753505,0,7,2.0
0.06731082182755906,0.02316135001035626,0,8,6.0
0.06532296988551967,0.0012601054264759631,0,9,1.0
0.06973056857818971,0.016299743986899123,0,10,7.0
0.09859385765614141,0.03318828169543796,0,11,4.0
0.12732253587768957,0.0595369848533644,0,12,4.0
0.08417075363949264,0.02429474229956143,0,13,7.0
0.09194622864707797,0.019258613512202483,0,14,0.0
0.12602405392041563,0.055901101325985955,0,15,2.0
0.12900707149468757,0.049326223899254396,0,16,7.0
0.09289250352354006,0.019696607240748593,0,17,10.0
0.0625482480668758,0.004790113843694769,0,18,3.0
0.06788424565105616,0.010779087235406836,0,19,4.0
-0.0813590608497381,0.012819546693737483,0,20,10.0
-0.02755300775361088,-0.010094840296391261,0,21,7.0
0.01048969528594373,-0.03126309414252514,0,22,10.0
-0.039632271710979036,-0.007262266556142332,0,23,0.0
0.02292343666741204,-0.03314838959647555,0,24,7.0
0.03944275531513212,-0.025268110962419797,0,25,1.0
0.12821533428764242,0.05779087771422525,0,26,0.0
0.10824812190868477,0.04649150815339967,0,27,0.0
0.12042303752347011,0.0562823927926856,0,28,2.0
0.10879709115332845,0.046977374765656284,0,29,2.0
0.04956276571902952,0.022376326014455074,0,30,1.0
0.07325040416626126,0.01580267183135904,0,31,5.0
0.07677764317823063,0.02286276374295578,0,32,10.0
0.07458135104701107,0.015562450506595235,0,33,3.0
0.024714299779849482,-0.013318305616459025,0,34,1.0
0.07824581102992517,0.0067243679639944764,0,35,4.0
0.121493272902823,0.014277934756633632,0,36,8.0
0.11638753396692322,0.008723612074806725,0,37,5.0
0.0930023388900801,-0.004671782826610633,0,38,5.0
0.11929789306197101,0.012012425333413937,0,39,5.0
0.12512380885562735,0.020813232662335632,0,40,2.0
0.10495984144800996,0.0007771608670454309,0,41,1.0
0.09152746172537116,-0.007046090728956002,0,42,4.0
0.06812284976578623,-0.01807572989474197,0,43,4.0
0.11024664901763571,0.004755411150932024,0,44,1.0
0.12081187003262182,0.015232950704242632,0,45,3.0
0.11704184955332306,0.02152602139486827,0,46,3.0
0.08960909184101742,-0.008759717972855423,0,47,0.0
0.08437472406735001,-0.007326755655366531,0,48,7.0
0.04538034329491875,-0.02727145481660175,0,49,0.0
0.017684401683878574,-0.02961507496303856,0,50,7.0
-0.030463019345556317,-0.028207234453482555,0,51,4.0
0.026905008991140546,-0.031779198855083575,0,52,3.0
0.04877709710729529,-0.02212499349663842,0,53,1.0
0.09976668341857882,0.022380098303562253,0,54,0.0
0.11947502613393413,0.014175729467322061,0,55,8.0
0.07367311061886313,-0.01343567800456344,0,56,2.0
0.012326207466045251,-0.023352134329934066,0,57,2.0
-0.009289256039915487,-0.018962993758855073,0,58,0.0
0.1154663968006563,0.008410164923573424,0,59,0.0
-0.005728779799817615,-0.025010051355522332,0,60,3.0
-0.04401712268712326,-0.02446024427647743,0,61,5.0
-0.03450512466238435,-0.031115182199810753,0,62,2.0
0.011965225321081317,-0.03295161838752004,0,63,3.0
0.034744738124468946,-0.02682972216744283,0,64,2.0
0.05330124549778188,-0.023340971458102187,0,65,1.0
0.0004649741668162825,-0.0020684153141866573,0,66,1.0
0.03901982413388774,-0.02422520573369838,0,67,2.0
-0.04812161133161382,-0.01062254336563885,0,68,10.0
-0.0339443116621675,-0.006409703647154887,0,69,3.0
-0.03872658415780276,-0.026479178822813587,0,70,0.0
-0.019057088214812126,-0.02631675217211754,0,71,1.0
0.06321052628647757,-0.00919804496743683,0,72,3.0
-0.0458890928672649,-0.012191865782193875,0,73,1.0
-0.023730343592942,-0.027409887857448554,0,74,4.0
-0.009793921977934907,-0.028300955562789682,0,75,4.0
-0.045027005147395764,-0.013031596164396685,0,76,0.0
0.03140635060120435,-0.020005552740385416,0,77,1.0
0.03252330023807298,-0.027546372837930756,0,78,10.0
-0.03247592071616273,-0.016899297142469887,0,79,2.0
0.011504686923730011,-0.03486517092989638,0,80,6.0
-0.026680355038665435,-0.02076370141818826,0,81,0.0
-0.03998250725623188,-0.007833509711758838,0,82,0.0
-0.022026081718020157,-0.022505101505353675,0,83,1.0
0.032214696842223806,-0.0271766882510482,0,84,6.0
0.02057002708420011,-0.03612692153516144,0,85,5.0
0.013573574957805203,-0.03809239861878572,0,86,1.0
0.06750724136750613,0.01145207902102971,0,87,0.0
0.018230250334163103,-0.026998571252359396,0,88,3.0
0.025306664633287096,-0.016734509280148198,0,89,4.0
0.04502546078048027,-0.012970062795518952,0,90,4.0
0.037591192121383364,-0.021122611996338622,0,91,0.0
0.041429437011438044,-0.020443919429688102,0,92,3.0
-0.06679140718777726,-0.010081253640616069,0,93,1.0
0.043353543388600924,-0.02325025515500336,0,94,1.0
0.009379950468201585,0.0072957592261063695,0,95,0.0
0.044243713487808416,0.008932468736381316,0,96,1.0
0.04988146373993868,0.003140786680870464,0,97,3.0
0.03353610112359686,-0.001043041389902492,0,98,5.0
0.03402192238911123,-0.007912034729781952,0,99,5.0
-0.022278743969855283,-0.013094382334480424,0,100,3.0
-0.041060445087455065,-0.007710041319508914,0,101,6.0
-0.014225680011332259,-0.002689917941839265,0,102,4.0
0.02969812602653466,-0.00975124769263049,0,103,4.0
0.034954166009357086,-0.007971907694179157,0,104,3.0
-0.051165134571416304,-0.022467052269283774,0,105,3.0
-0.0727542223015595,-0.00424539350557853,0,106,2.0
-0.045435453444404035,-0.010902987796235341,0,107,1.0
0.016928009808974045,-0.037918755993452374,0,108,0.0
-0.01226151917207976,-0.04789380186959565,0,109,1.0
-0.009649723951419373,-0.04613408095609196,0,110,5.0
-0.021017781396531973,-0.04739795713022867,0,111,3.0
-0.015410856651307358,-0.04870564990847942,0,112,10.0
-0.05270468754642729,-0.026926418230757507,0,113,4.0
-0.02458845846159038,-0.04526515998148648,0,114,3.0
-0.0511999052646478,-0.0251775473763664,0,115,1.0
0.026114295179105844,-0.030558437815566317,0,116,2.0
0.013274069037319999,-0.030810776784215527,0,117,1.0
-0.032711521820741385,-0.0070426725140382345,0,118,1.0
0.01600043788149911,-0.034008057447545245,0,119,5.0
-0.06324556847233306,-0.019779485153321622,0,120,4.0
-0.07264339956814013,-0.0120375680486084,0,121,5.0
-0.09413600056845339,0.010636216047352482,0,122,3.0
-0.03949814802186511,-0.027095826253736133,0,123,2.0
-0.08088005853335573,-0.0018652624280489892,0,124,1.0
-0.07646433330240288,-0.009966789779439695,0,125,1.0
-0.09906223568811237,0.019342526306239508,0,126,10.0
-0.08562859963462441,-0.0001327053209733003,0,127,2.0
-0.09938603333373999,0.025372239618501564,0,128,4.0
-0.07473881488126684,0.019633368155812486,0,129,3.0
0.07813631582640523,0.01609439587213578,0,130,3.0
-0.06012277907755086,0.016183574346685374,0,131,10.0
-0.09853202219086712,0.03646297945314342,0,132,6.0
-0.12332713838871816,0.05965000352295749,0,133,3.0
-0.12476701216041217,0.06053737486920573,0,134,1.0
-0.12818045687453622,0.062436951045478244,0,135,1.0
-0.0839038380820002,0.00921114002442321,0,136,1.0
-0.08082620936485481,0.015216165529573038,0,137,4.0
-0.06812136761450839,0.01949936764881521,0,138,0.0
-0.06100000740907863,0.021964603297398032,0,139,6.0
-0.05126970284540407,0.015306970078586576,0,140,8.0
-0.07853550822946406,0.025879293581972475,0,141,0.0
-0.08893797174425297,0.033056964925081596,0,142,1.0
-0.06090074794170929,0.0014163826489640204,0,143,3.0
-0.04673166706143668,-0.006129099499657894,0,144,0.0
-0.04192058407185047,-0.0022989623406803926,0,145,3.0
-0.05455117504513032,0.002442518827790685,0,146,1.0
-0.07138819920644779,0.009809804185202522,0,147,5.0
-0.0875675660901848,0.022710221496567186,0,148,6.0
-0.11802074142251982,0.054567104539560915,0,149,4.0
-0.12417424947558563,0.056224717523849554,0,150,5.0
-0.11808502619032014,0.04187620093828233,0,151,3.0
-0.07805028339485882,-0.011129036341707673,0,152,4.0
-0.09673738837828055,0.014460142080895449,0,153,2.0
-0.10511868301499147,0.018421910528198998,0,154,1.0
-0.096707827489767,0.008970071477032906,0,155,1.0
-0.048352088869400796,-0.008742477565173311,0,156,5.0
-0.09629147970966562,0.029428629500192392,0,157,4.0
-0.10309195111317838,0.02524670390794096,0,158,2.0
-0.095625953990828,0.005977188050661633,0,159,1.0
-0.0450589089124614,-0.03513872028055347,0,160,6.0
-0.08773425097693979,-0.002032130705072659,0,161,9.0
-0.0720990368534506,-0.01851662476980815,0,162,nan
-0.12558552397689193,0.05772943822945578,0,163,nan
-0.09389605786219447,0.028742829299408818,0,164,nan
-0.0817502316738454,0.028249064625004622,0,165,nan
-0.03913954902616337,0.022317221592510376,0,166,nan
-0.02706516787652626,0.023738664884358062,0,167,nan
0.17760555867262234,-0.013308241539319022,1,7,2.0
0.20794058722761574,-0.005275805458274291,1,8,6.0
0.06793721739172366,-0.021190127056860488,1,9,1.0
0.13515140340865162,-0.001505107591599077,1,10,7.0
0.17231405591789092,-0.020434360672235585,1,11,4.0
0.1967253183727268,-0.010845157654924671,1,12,4.0
0.16114550559011565,0.005392555109500346,1,13,7.0
0.12173186831233469,0.017790602015223766,1,14,0.0
0.09835607938283143,0.043158920489737025,1,15,2.0
0.1847700235453199,-0.01290604146119796,1,16,7.0
0.11610231201729647,-0.001445954594978476,1,17,10.0
0.06548424862540937,-0.027740059280384196,1,18,3.0
0.05857330206951774,0.0411885519921904,1,19,4.0
0.04719734884728284,0.061382389221238856,1,20,10.0
0.02908825738412373,0.05604356047434477,1,21,7.0
0.00949351841636308,0.052299909649559946,1,22,10.0
-0.001492656634123847,0.06494982606186375,1,23,0.0
-0.011498625017165972,0.059708567884187505,1,24,7.0
-0.007081249135246837,0.06898810151879382,1,25,1.0
0.03457768798985637,0.028212763379770557,1,26,0.0
0.1285789621246128,-0.005038368535543333,1,27,0.0
0.1947602272420921,-0.008883542254388475,1,28,2.0
0.07883880972652409,0.021382444906014774,1,29,2.0
0.197408574308453,-0.007116783162017205,1,30,1.0
0.18438904861953603,-0.005058209576688412,1,31,5.0
0.2129787806469592,-0.007886910479914003,1,32,10.0
0.09492528627269854,0.014457530672345847,1,33,3.0
0.0241464563880255,0.03910383503423969,1,34,1.0
0.02584645118445676,0.07102763876857199,1,35,4.0
0.051516387288857574,0.061144155001481265,1,36,8.0
0.03843923890670769,-0.03276726329429039,1,37,5.0
-0.002964111396129907,0.05229328659626415,1,38,5.0
-0.02777580805232296,0.05873646552289614,1,39,5.0
-0.0011418699092304273,0.06904060117105015,1,40,2.0
-0.010693324007516198,0.0635862715586065,1,41,1.0
-0.005956540038197379,0.025734891407693132,1,42,4.0
-0.0347159120272283,0.044143508681124696,1,43,4.0
-0.019022338009825977,0.0007073554796481416,1,44,1.0
0.014330249831514609,0.05939294511301337,1,45,3.0
0.011535012126279814,0.038117704874332185,1,46,3.0
0.01136537192062103,0.05741836502597439,1,47,0.0
-0.06215599640360644,0.04245229868480792,1,48,7.0
-0.06523317140611883,0.038674084055751186,1,49,0.0
-0.05028675964790147,0.04981877455051634,1,50,7.0
-0.08087706491985429,0.018050468460958046,1,51,4.0
0.07594150482353633,-0.03469682500670767,1,52,3.0
0.0827639581206555,-0.010836029626510927,1,53,1.0
0.07644784732556785,0.00961930748471131,1,54,0.0
0.04635593345487567,0.027622106901347688,1,55,8.0
-0.00017040928885230107,0.030888388427760545,1,56,2.0
0.03315342874406999,0.007106763488402966,1,57,2.0
-0.006243663147945053,0.009322543429404239,1,58,0.0
-0.007990573180916456,-0.011461004940396724,1,59,0.0
-0.07297042397813186,0.04194034006414683,1,60,3.0
-0.046602816153018055,0.04133232135939722,1,61,5.0
-0.04702650709685628,0.045100133018347296,1,62,2.0
-0.024225687116790347,0.026999115920604975,1,63,3.0
0.0031404738088913497,0.012148377050530214,1,64,2.0
0.004488493060204637,0.012099300171872463,1,65,1.0
-0.07873109113024679,0.029087327306985947,1,66,1.0
-0.07676244863751316,0.021915195240940707,1,67,2.0
0.006143804790896563,0.032696298237002645,1,68,10.0
-0.016184436202582024,0.02311224247231595,1,69,3.0
0.002574416665236974,0.05049778470279391,1,70,0.0
-0.06446169653604741,0.04079935966118994,1,71,1.0
0.013697107903522583,0.029796978018841288,1,72,3.0
-0.02695690786070043,0.03321946072775601,1,73,1.0
0.01075811709434307,-0.042065354874789636,1,74,4.0
-0.0041856202451872205,0.024803273762983833,1,75,4.0
0.007314124491040021,-0.03211971424249666,1,76,0.0
0.007367939387407235,-0.0142303716469519,1,77,1.0
0.06711528419667896,-0.01205648938671607,1,78,10.0
-0.004772308540005808,0.028835888405144772,1,79,2.0
-0.008758404715445124,0.027895736268830344,1,80,6.0
0.029950754084829525,0.03394790663534732,1,81,0.0
0.054080209993030016,-0.01749745565903765,1,82,0.0
-0.043682306663377586,-0.031686619386316554,1,83,1.0
-0.0017549439727755274,-0.0522890440141609,1,84,6.0
-0.00443378465266211,-0.04897022976994083,1,85,5.0
-0.007243844722846688,-0.02684571337372635,1,86,1.0
0.008739956362900552,0.010232370989046053,1,87,0.0
-0.07795628153010051,0.01334639752195546,1,88,3.0
-0.0635892319155221,-0.016980369532959293,1,89,4.0
-0.05642312280505171,-0.004901551145238924,1,90,4.0
0.017335163008988606,-0.04917072941563408,1,91,0.0
-0.00807901876045924,-0.03216052315467995,1,92,3.0
-0.05718646931117754,-0.02736291563761467,1,93,1.0
0.06252112693929571,0.0007617511436402531,1,94,1.0
0.15507363031815705,-0.026374193847092036,1,95,0.0
0.00799867583733104,0.005838379552128151,1,96,1.0
-0.04778874170286888,-0.012007268680645212,1,97,3.0
0.003591901935913317,-0.04348981924033643,1,98,5.0
-0.008298280893574128,-0.04963439402296457,1,99,5.0
-0.05686860517634043,-0.0028858287273656144,1,100,3.0
-0.07039945547317332,-0.008036848155651238,1,101,6.0
