x,y,cohort,time,salience
0.07292874175089642,0.05729236020518344,0,0,
0.07285948541711076,0.05740768277389211,0,1,
0.07321698559860279,0.05662054389423657,0,2,
0.07352603916556803,0.05604177084523965,0,3,
0.07512370122978954,0.05173115532386521,0,4,
0.0737700751103448,0.056158459158110845,0,5,
0.07415880745618772,0.05590444885009286,0,6,
0.07525623963650746,0.05465590449968316,0,7,2.0
0.07560876209163507,0.05458401200744038,0,8,6.0
0.07662093159596516,0.05271226023871662,0,9,1.0
0.07730687651730914,0.051265615819178066,0,10,7.0
0.07826866825612239,0.048873781874192675,0,11,4.0
0.07882972531978673,0.04730535842532932,0,12,4.0
0.07992671867997396,0.04443090885730087,0,13,7.0
0.08075307754821771,0.0409517801261627,0,14,0.0
0.08162417025476411,0.03936578749095761,0,15,2.0
0.08211950338417487,0.03779679151057584,0,16,7.0
0.08306221436771889,0.0342119783696836,0,17,10.0
0.08340455419274924,0.0322455916363389,0,18,3.0
0.08320292877030147,0.03222751858982647,0,19,4.0
0.08179425379339335,0.03605275539417647,0,20,10.0
0.08127320983904313,0.036456756654880865,0,21,7.0
0.0810622086458128,0.036215426442290664,0,22,10.0
0.08111503345504359,0.03509607876676316,0,23,0.0
0.08126978816937003,0.03370974584512009,0,24,7.0
0.08158511762901566,0.03147961447664926,0,25,1.0
0.08210345267502837,0.02887229250212484,0,26,0.0
0.08247550779321493,0.025354133204022893,0,27,0.0
0.08287760928207001,0.02242570587888275,0,28,2.0
0.08206464967453815,0.01807185410726433,0,29,2.0
0.08382261588088066,0.01892234064536035,0,30,1.0
0.08454332963129026,0.016505877895320046,0,31,5.0
0.08488877164041356,0.015728570971734083,0,32,10.0
0.08498537876451637,0.014194132792534387,0,33,3.0
0.08492694271521777,0.01178066194767729,0,34,1.0
0.08458567075949572,0.0099606067021198,0,35,4.0
0.08442641634386308,0.008994609118612744,0,36,8.0
0.08383578875313259,0.006358065622457808,0,37,5.0
0.08330295716920022,0.004414188871022631,0,38,5.0
0.08284486373166218,0.002752661990197305,0,39,5.0
0.08161139006099881,-0.0006167116447114685,0,40,2.0
0.08019966667718752,-0.004133233737334968,0,41,1.0
0.0781279357086527,-0.008147898772910377,0,42,4.0
0.07737196741118291,-0.009635920075807167,0,43,4.0
0.07767640254886302,-0.009033483085182951,0,44,1.0
0.07647457283957242,-0.011345179625009316,0,45,3.0
0.07786654991477368,-0.009387982475801337,0,46,3.0
0.07741506383631654,-0.01100482009966586,0,47,0.0
0.07549590054694318,-0.01377603216125678,0,48,7.0
0.07341759197297902,-0.01694443926778537,0,49,0.0
0.07124601710688953,-0.019741947606780535,0,50,7.0
0.0700365634487825,-0.021282973339583743,0,51,4.0
0.06785992896284207,-0.02386337964772945,0,52,3.0
0.06547100309954468,-0.026771944227486688,0,53,1.0
0.05567389644469289,-0.034997824512999896,0,54,0.0
0.04817383272383142,-0.03885270154760812,0,55,8.0
0.04902986784086171,-0.03854360219825603,0,56,2.0
0.04918572913789561,-0.038320481560653756,0,57,2.0
0.04339411318139436,-0.04063389552014918,0,58,0.0
0.04348152901997795,-0.040862763824562554,0,59,0.0
0.04057854152688489,-0.04232077256202981,0,60,3.0
0.04218202235950712,-0.04243392402074155,0,61,5.0
0.04155053542616152,-0.0428268562155204,0,62,2.0
0.04118743071077921,-0.04288541094187377,0,63,3.0
0.038312025929045666,-0.04379151610544166,0,64,2.0
0.03411897287339843,-0.04546993285007188,0,65,1.0
0.031731117527332306,-0.046114375511713185,0,66,1.0
0.03048885556340528,-0.04636147704758863,0,67,2.0
0.027103238427575796,-0.04681461713218542,0,68,10.0
0.027735539049216752,-0.04662216246481733,0,69,3.0
0.020427077207817692,-0.04847764120335797,0,70,0.0
0.01903145315324725,-0.04861380846978451,0,71,1.0
0.012836451108986896,-0.04932069293307248,0,72,3.0
0.010237175730389639,-0.048586616237082436,0,73,1.0
0.006688510256301493,-0.04933089724563258,0,74,4.0
0.003883601689861018,-0.04869148244773747,0,75,4.0
0.0016373501007520145,-0.048109163040040454,0,76,0.0
-0.0021284487013400995,-0.04729800948552524,0,77,1.0
-0.006081809218240479,-0.04641284745611604,0,78,10.0
-0.008049027066311021,-0.045838152983166,0,79,2.0
-0.010254319261904439,-0.045649362683948216,0,80,6.0
-0.014603210145497822,-0.043835198539722064,0,81,0.0
-0.013467193407983514,-0.046293110446588806,0,82,0.0
-0.0150893635410572,-0.04734052106801645,0,83,1.0
-0.015371913141935617,-0.04845806093833965,0,84,6.0
-0.015014278165917255,-0.04950862641642448,0,85,5.0
-0.018325895055179724,-0.04990209167629829,0,86,1.0
-0.01616571235478291,-0.05155629473345014,0,87,0.0
-0.01676498396321203,-0.052240866195340394,0,88,3.0
-0.015108918573228219,-0.053995742912659093,0,89,4.0
-0.014942684959580812,-0.05462961777089364,0,90,4.0
-0.01176689806183508,-0.054651250866025694,0,91,0.0
-0.01616485300186984,-0.05485756787692676,0,92,3.0
-0.01820031507495498,-0.0537971577614489,0,93,1.0
-0.020835686565056726,-0.05193254270373158,0,94,1.0
-0.023907326620356033,-0.050320854389294664,0,95,0.0
-0.025853769457992924,-0.04939604678260808,0,96,1.0
-0.029005796076515832,-0.04801295956405582,0,97,3.0
-0.02972614062484543,-0.04755999741662353,0,98,5.0
-0.039967009083342185,-0.043548614740657444,0,99,5.0
-0.04886621787266578,-0.03855631923698458,0,100,3.0
-0.04784335567011538,-0.03931115451224382,0,101,6.0
-0.05121663355874266,-0.037149451411186314,0,102,4.0
-0.05119873067763442,-0.03710208845506551,0,103,4.0
-0.05555440998949192,-0.03390363452454992,0,104,3.0
-0.06006563352101519,-0.03020306222668477,0,105,3.0
-0.06178562048602549,-0.028727794614644128,0,106,2.0
-0.06386322942416081,-0.026872872631708677,0,107,1.0
-0.0658662177928432,-0.024992928389344,0,108,0.0
-0.0666731244438292,-0.024102429496995554,0,109,1.0
-0.07058239761937349,-0.020062624195702372,0,110,5.0
-0.07071622413439457,-0.01961786767588056,0,111,3.0
-0.07348268733681862,-0.016400316527234678,0,112,10.0
-0.0755386894416361,-0.013574886238270157,0,113,4.0
-0.07906760287625275,-0.007372463253709565,0,114,3.0
-0.08061035518938686,-0.003729455518900022,0,115,1.0
-0.08157819231144427,-0.0012122940604316383,0,116,2.0
-0.08223864170302536,0.0009293482847292161,0,117,1.0
-0.08240915525907751,0.0015442949554710541,0,118,1.0
-0.08255788702461792,0.003351914260575272,0,119,5.0
-0.08270847702214638,0.005243528171175783,0,120,4.0
-0.08160930344297927,0.007098281284727323,0,121,5.0
-0.08192123862939933,0.009386324725420373,0,122,3.0
-0.07960814923702017,0.008981807706282501,0,123,2.0
-0.07871805444282727,0.009507527955129913,0,124,1.0
-0.0767356018850159,0.007284618348956453,0,125,1.0
-0.07895943534612761,0.012543978089158534,0,126,10.0
-0.0797448427570535,0.017064170599564225,0,127,2.0
-0.07986748885728184,0.020157739206227883,0,128,4.0
-0.0799665712806022,0.023533226135419867,0,129,3.0
-0.07999200360691085,0.0246305678512729,0,130,3.0
-0.08037271490775821,0.02768439434624161,0,131,10.0
-0.07997176127378283,0.030859223429728216,0,132,6.0
-0.0797528575832929,0.033752863964976995,0,133,3.0
-0.07949225085226734,0.034888460451249964,0,134,1.0
-0.079198895641213,0.03761772847397379,0,135,1.0
-0.07906707394949998,0.037655124602818627,0,136,1.0
-0.07915181967038853,0.037982821354345525,0,137,4.0
-0.07924360996142349,0.038935725479060324,0,138,0.0
-0.07962083341837375,0.03755711679002691,0,139,6.0
-0.07979954133300389,0.03661939082112156,0,140,8.0
-0.08077016712970862,0.031286418380815556,0,141,0.0
-0.0797410490567087,0.03639566599447871,0,142,1.0
-0.07956381952254458,0.03744235804741986,0,143,3.0
-0.07867801634444715,0.04009007262316928,0,144,0.0
-0.07821078304950813,0.042791239822746796,0,145,3.0
-0.07767968075183815,0.04401774888825797,0,146,1.0
-0.07754615710525135,0.04445641998989596,0,147,5.0
-0.0779319768360289,0.040527489920228324,0,148,6.0
