time,mean
7,0.04666861665115086
8,0.08388848793149295
9,0.12649825306623963
10,0.11644046816668382
11,0.11628237859395443
12,0.16204819700791914
13,0.15899827979235973
14,0.13504677635472173
15,0.15010103342085077
16,0.17824448138188323
17,0.12118959379733366
18,0.16015805025772262
19,0.08206141341690575
20,0.1725318969354832
21,0.18635943412184322
22,0.1914410255787733
23,0.17886336027245395
24,0.18934746799985075
25,0.17789231451902549
26,0.11552435452375868
27,0.0960519816841854
28,0.1089101518472041
29,0.17560815935992824
30,0.10726156017477356
31,0.1850658329968434
32,0.20255764897113537
33,0.07441558302967666
34,0.07666714195297555
35,0.09136846470366762
36,0.10038233148886899
37,0.10014897394058371
38,0.13462541935894262
39,0.10663948537995577
40,0.13735832217777047
41,0.09542067814992909
42,0.100922762422078
43,0.13590168630970056
44,0.11236980038651807
45,0.12949020956516322
46,0.1414128151778649
47,0.1420428041856217
48,0.149433246832859
49,0.16509685468452714
50,0.2102798667865011
51,0.14826435319078876
52,0.17010514848783026
53,0.12843053753965078
54,0.15327786894570808
55,0.11885161230683065
56,0.06365135815823103
57,0.11368637375452184
58,0.1134369101639668
59,0.1058622655737617
60,0.16016521505446105
61,0.09450220762094522
62,0.13741539557709148
63,0.10550716280701836
64,0.09529340263547018
65,0.13048156303906633
66,0.14322314959331797
67,0.07946025225823904
68,0.07166025808948047
69,0.13344061371072005
70,0.12783116731112004
71,0.09709784498978279
72,0.08359650480240405
73,0.13624456819965605
74,0.062181517472449814
75,0.05837362430508943
76,0.053714217715568814
77,0.06141424391050362
78,0.09100462345217233
79,0.17687699065389154
80,0.1634411444983288
81,0.15075354911512676
82,0.1263914264546782
83,0.09516755822713747
84,0.1595509762135897
85,0.17143968678991922
86,0.09205121282174812
87,0.21251261732736604
88,0.06044001049923472
89,0.16926141981181914
90,0.11435898638400645
91,0.12625311976769032
92,0.09061455847932649
93,0.1831862571751481
94,0.14840511579323384
95,0.11925270398567785
96,0.18809890079545735
97,0.16490985282432855
98,0.12213784400140829
99,0.1452999330633645
100,0.06871892145044309
101,0.12910289173297282
102,0.19489364834148196
103,0.12663692877191182
104,0.059261354283757714
105,0.13957820679421623
106,0.08492380074369257
107,0.10700605530728342
108,0.13119860205637604
109,0.0764006724712995
110,0.165463192913349
111,0.0906821395391313
112,0.08082335921056259
113,0.07245763433638151
114,0.07463094871578065
115,0.0550296196790098
116,0.0717841619334586
117,0.11680667978474454
118,0.06968455045849743
119,0.06068109400133848
120,0.031965341736771194
121,0.12288283890163779
122,0.11642260981783124
123,0.11922118127823655
124,0.09370486524155269
125,0.16593265696255732
126,0.10970252281090084
127,0.0837959667800747
128,0.07643374980397481
129,0.08388907989848406
130,0.10061640422732569
131,0.1423918150965428
132,0.12374871612237508
133,0.14187231694280145
134,0.09061199876057811
135,0.0759970950378438
136,0.08383705787872471
137,0.07616318002737092
138,0.1056248723978984
139,0.10823441878265919
140,0.1013100508747773
141,0.0904038158020793
142,0.09674926800165007
143,0.09520949989000775
144,0.17801809940923752
145,0.07723605746460466
146,0.11833496143763925
147,0.08814561408206815
148,0.08481920764491012
149,0.11203211017111765
150,0.10233033316548999
151,0.15517701160885583
152,0.1427495704355037
153,0.09263465547398661
154,0.08928095658062864
155,0.11052484246711386
156,0.11247555818896417
157,0.14161211167145857
158,0.1984634008521672
159,0.2142008669304058
160,0.04870116969586049
161,0.08689127864692024
162,0.13136243602256248
163,0.09235138950862701
164,0.07982911851320192
165,0.1646904686990718
166,0.06125195943332654
167,0.10551910764384768

