time,mean
7,0.3613003899408559
8,0.3863072113879404
9,0.3704983977545356
10,0.30663002150984964
11,0.30203865214897774
12,0.28652190647637027
13,0.2623310819214649
14,0.22012479337430396
15,0.226102087587276
16,0.19088678861658243
17,0.22206927807096027
18,0.18027985333222651
19,0.23903158183592027
20,0.2025736474944491
21,0.18469472924514072
22,0.17874487504876083
23,0.13636654531034784
24,0.13824034063502458
25,0.15657324289165142
26,0.15396936687473758
27,0.20960206599471704
28,0.23698007961564382
29,0.2387464513779327
30,0.2947807062819022
31,0.30201221747057777
32,0.3126475490927838
33,0.28177802225361037
34,0.25104738606398624
35,0.21731067164565804
36,0.1799771514811504
37,0.11857524247096185
38,0.11108425023308537
39,0.15350194064574643
40,0.20353706046617454
41,0.21095011959169677
42,0.1706022982802319
43,0.15029441237079402
44,0.12934209097843033
45,0.14211959714940522
46,0.2012119722890587
47,0.2302847165079523
48,0.20930651860044155
49,0.21595199176695246
50,0.24434180086716406
51,0.20556024436838627
52,0.19197950323350052
53,0.1555075815301889
54,0.1406019386138216
55,0.10976316702272318
56,0.08432142823824708
57,0.10405361386970462
58,0.1041084644766693
59,0.125946495075675
60,0.13747372771767277
61,0.18531298641389124
62,0.2251345173498833
63,0.24029498061511434
64,0.29111332606472334
65,0.26416676713959203
66,0.1970312700647252
67,0.21410116076115757
68,0.22142218153821114
69,0.2176378381048671
70,0.18627230533930803
71,0.1481985198067744
72,0.13825301737224685
73,0.1274658872389469
74,0.1382532710914312
75,0.16659220294231855
76,0.17238578092925583
77,0.17814336474317094
78,0.18915642995685072
79,0.20849814695804636
80,0.22061817363826086
81,0.22037226671115762
82,0.2331223374779673
83,0.20610249049964555
84,0.19971702937533478
85,0.2387629472229904
86,0.2241557589805755
87,0.22971847956092575
88,0.2339986169901306
89,0.22966178467162277
90,0.17212364075454661
91,0.18900249841743993
92,0.16925657971297414
93,0.16824725444379465
94,0.28140958050382797
95,0.2704809798597883
96,0.2709573501865266
97,0.23225881047379293
98,0.22827119517452887
99,0.19294431335816575
100,0.18325988259372805
101,0.1775109557562542
102,0.17628435397800737
103,0.18280584462986768
104,0.2513686337208236
105,0.2795132908085253
106,0.24835191380777483
107,0.3050320465434173
108,0.31199875037471175
109,0.2975517596853353
110,0.25735121352858414
111,0.2418695134186798
112,0.24783116374296654
113,0.25058448648692316
114,0.26692173307089545
115,0.26723431273134224
116,0.26135354700947167
117,0.2243212266485004
118,0.19851964678410272
119,0.2046310317367195
120,0.15715852617450246
121,0.17768353569589368
122,0.20676994042841432
123,0.16655533320986238
124,0.13963496858560337
125,0.11362990006038749
126,0.11081539153889153
127,0.15366861992894076
128,0.18130997556816553
129,0.12292567277595154
130,0.09373223334295644
131,0.16475780864908052
132,0.22323342183039793
133,0.2637436684556726
134,0.30056726727829025
135,0.32308044928781204
136,0.3007969043208389
137,0.24057424511179784
138,0.21204860218660457
139,0.17510440255054624
140,0.16989302222418468
141,0.1449604685135117
142,0.16650853376025856
143,0.16299685134051511
144,0.1749424146592474
145,0.17144414146417578
146,0.22477947172748466
147,0.18417328179212966
148,0.18709408040293016
149,0.15124996546827765
150,0.21031988402384844
151,0.24579231671211638
152,0.25067419304448135
153,0.3057135408271482
154,0.3088812208302975
155,0.28887828016306344
156,0.23484178977439343
157,0.2534193909045456
158,0.2411047605865705
159,0.2492011775645759
160,0.24892294119508124
161,0.2583932347293607
162,0.26940082842954943
163,0.2869423030628799
164,0.23136168739900542
165,0.22114441230769874
166,0.2510389230074786
167,0.3454328740584894

