time,mean
7,0.28004944763687595
8,0.24144963974400976
9,0.24375125086406435
10,0.1937375217255691
11,0.11259136568944904
12,0.19262417830188558
13,0.18857917356632609
14,0.2259457908434437
15,0.180657267663567
16,0.258414606395012
17,0.2187796634493028
18,0.25996756819470074
19,0.24091323990616004
20,0.31721452035517955
21,0.2304469483358391
22,0.21683965271806532
23,0.20187233061024978
24,0.2403771456421418
25,0.25578712844678997
26,0.17160417135723724
27,0.2011064714700223
28,0.24255990504770372
29,0.1618070395271854
30,0.2651407768542
31,0.22510090575759545
32,0.17553644312701192
33,0.17500730811852702
34,0.21045670961600857
35,0.19307622098552682
36,0.19925827672606586
37,0.2307031896443968
38,0.22004468222017642
39,0.21232882312212178
40,0.17451634268193103
41,0.2415062464826163
42,0.16416653324567965
43,0.20760442871712267
44,0.1739774585944947
45,0.15528300178339852
46,0.20439304707429942
47,0.21558485275745679
48,0.2264682417512649
49,0.2563103444107582
50,0.12198729386986411
51,0.1884856009125765
52,0.1864773801976483
53,0.13339242268341697
54,0.13850283720547352
55,0.23761564822689815
56,0.1472305068522634
57,0.14973182783298303
58,0.1979333447589818
59,0.21749409896664343
60,0.1533706095999128
61,0.12297685893189074
62,0.10564648572184532
63,0.11013160901581869
64,0.10270892304634067
65,0.24068198502000562
66,0.15836291005401223
67,0.13421936985599017
68,0.1885875901090513
69,0.1450471342842082
70,0.17697763070432596
71,0.15195111043511364
72,0.1701295611660528
73,0.2676139129614008
74,0.2498803453475153
75,0.13777999069793279
76,0.22390746339613915
77,0.22174854903802252
78,0.17403252142321482
79,0.1905921308336155
80,0.22868175631574578
81,0.170838204196556
82,0.19080466126479345
83,0.1685877048972277
84,0.1283393121148741
85,0.17088771395178598
86,0.13504315695832328
87,0.18773296352316338
88,0.18324183629650478
89,0.2883380086649136
90,0.11826989379986051
91,0.16690453806337646
92,0.18074911002694746
93,0.1682065472574691
94,0.2676106432504726
95,0.28298402178438176
96,0.1882748994435038
97,0.14251026896377805
98,0.1472665333506126
99,0.11616506749224982
100,0.2368816169084511
101,0.14239472373821813
102,0.30447510522260635
103,0.26679605101193377
104,0.21042705099061526
105,0.1815585549400728
106,0.19113401423551496
107,0.18868349400884954
108,0.22902158194441613
109,0.21656368749902938
110,0.2352294739000373
111,0.10734836031721719
112,0.1280358262776389
113,0.30415341693037923
114,0.11359108612585732
115,0.16343821705557235
116,0.13837842809256568
117,0.08471988734464704
118,0.09182906431115304
119,0.05578893312300673
120,0.15843570683986177
121,0.098534958345823
122,0.13300481788401852
123,0.1567933421122383
124,0.13135883152269573
125,0.12857481733292223
126,0.10215342079427607
127,0.1565122750124666
128,0.1730609448950342
129,0.15824862912139095
130,0.17010840403541916
131,0.2826466286377352
132,0.1341397029571655
133,0.10335908072990267
134,0.1745737120581483
135,0.14899647278448547
136,0.1499438951452807
137,0.14627178426359713
138,0.20578302659670908
139,0.1270036280074532
140,0.12259686618693551
141,0.16147695130359999
142,0.1503549448244293
143,0.11747794691289744
144,0.14812406728964864
145,0.08571928310662431
146,0.1653876499770599
147,0.23000058012280183
148,0.14216390683352903
149,0.1089242754924658
150,0.14592293046096
151,0.1058030392999056
152,0.1372246049824579
153,0.13928325520321544
154,0.16716445742076258
155,0.20285876335668032
156,0.13200940939349834
157,0.12049023460646627
158,0.14057195355516464
159,0.1742134715481153
160,0.16508832951417826
161,0.22314444934381508
162,0.34644755152784634
163,0.21773602523165117
164,0.3058187379291304
165,0.20942504382846577
166,0.24789567633055842
167,0.20659213797763368

