time,mean
7,0.17768121779330276
8,0.23543133771373762
9,0.24028605937438002
10,0.16218998407931562
11,0.18582768899734334
12,0.13773238250275413
13,0.13188471960795695
14,0.10778897385436172
15,0.10467641124080782
16,0.08305804641338232
17,0.10721174715280908
18,0.10872706987083033
19,0.19830729244845063
20,0.15092990832488234
21,0.14703626973284353
22,0.15733994603648063
23,0.1528194731587325
24,0.18234563097393844
25,0.2314584364250299
26,0.21594625133822964
27,0.2600272046294639
28,0.22532525882070212
29,0.1841785218521324
30,0.20568590091977623
31,0.2260150006746934
32,0.24469625660538685
33,0.22181755764531222
34,0.23030909218089948
35,0.22716119444941849
36,0.26568714344757827
37,0.2720587725100011
38,0.29590906872872547
39,0.3252805254379998
40,0.37793025100200583
41,0.36224651958447657
42,0.3144925689115774
43,0.27714678701483436
44,0.24505860527854828
45,0.23834050063007162
46,0.2705383454532774
47,0.27127181938473616
48,0.27769040188421423
49,0.27243779616223035
50,0.2870906721312048
51,0.2478135704769301
52,0.21550800185512692
53,0.1932134125390384
54,0.22301191178805221
55,0.21241327516094347
56,0.2161085146490149
57,0.19548641168901873
58,0.12449331146863958
59,0.03443053550775102
60,0.11404505709661199
61,0.1952012466712441
62,0.24778624661457
63,0.26378714370627265
64,0.28631158562235254
65,0.24148766610882397
66,0.19517777677343998
67,0.212082120816518
68,0.20469891207452454
69,0.18256542008904797
70,0.16484711937198906
71,0.13861024615084738
72,0.09962540130505433
73,0.07378108171430174
74,0.09590301275591501
75,0.23782625259722126
76,0.20194652086636655
77,0.22451956971766818
78,0.2402377128683464
79,0.23491519217705017
80,0.2160096015604874
81,0.2179062751959379
82,0.21835904275752618
83,0.2089343097271189
84,0.21470729471233627
85,0.22612877877880408
86,0.1991475042005953
87,0.1714475462087702
88,0.14622635328711306
89,0.1450579180461918
90,0.13126809259149258
91,0.1366388495802373
92,0.16930164041776857
93,0.1607494878689451
94,0.2615891134775816
95,0.24219459243043084
96,0.20523941378992028
97,0.2008304396013109
98,0.23499437633178658
99,0.1809503777674041
100,0.21011001004366678
101,0.20333962265053873
102,0.14336303051058277
103,0.13977410599189896
104,0.18765271277643666
105,0.21043893863453644
106,0.18501921021491427
107,0.2387899288435025
108,0.2602002071104243
109,0.2626669711989656
110,0.2224321764535609
111,0.19942010320179682
112,0.21090974876747373
113,0.21531512854229903
114,0.19119009622112687
115,0.1931541991992083
116,0.20805473846976263
117,0.15005436005715947
118,0.16294085965016922
119,0.22671490842537168
120,0.19380257095496584
121,0.21076025996127418
122,0.2799184546856748
123,0.23374415752335623
124,0.12187653515117129
125,0.12295556612001783
126,0.20179391607736197
127,0.25688044363357065
128,0.19271840272388138
129,0.17013417114558313
130,0.14075522788233255
131,0.1086263301124395
132,0.1245777645202847
133,0.1655646154307311
134,0.1826996076478779
135,0.2215019920716542
136,0.25725618292037195
137,0.2311869191348446
138,0.20117941164687098
139,0.20483225622514076
140,0.22804054082402575
141,0.2495909119491287
142,0.24832413325843866
143,0.24135875663553022
144,0.24031042020956223
145,0.23102889476399452
146,0.24989627833800168
147,0.260845295042601
148,0.29227269022949176
149,0.2500398409409191
150,0.24391046320187176
151,0.24001713571569178
152,0.2182059566637049
153,0.27997830712319033
154,0.2575905557318023
155,0.229926034148634
156,0.1847727182523725
157,0.21624779562271637
158,0.1733861468838388
159,0.20849742987775294
160,0.21337777328183025
161,0.23172343986626334
162,0.256074301689134
163,0.31847730592765644
164,0.3168785304582037
165,0.3079352142921441
166,0.23434952033412482
167,0.20453741230447228

