time,mean
7,0.016584616022780628
8,0.03482411692088277
9,0.06151662965647273
10,0.10186930507848098
11,0.10095897800247264
12,0.12157574885472001
13,0.12427153711690546
14,0.14709934908578676
15,0.14936459756112383
16,0.16564828817532773
17,0.15814221313887186
18,0.13369219261367793
19,0.09493689784481354
20,0.1000536382932018
21,0.143340423905043
22,0.1871163428669416
23,0.1855498485920671
24,0.19068991042026767
25,0.1833777353111488
26,0.1605971672782788
27,0.12723927340737998
28,0.10675411665988901
29,0.13207225358670002
30,0.12356114437086538
31,0.16607800687494131
32,0.19179628373597224
33,0.1857147548956406
34,0.13301938194434093
35,0.0820521712085986
36,0.08572391182922828
37,0.09878410472555654
38,0.09791116047773712
39,0.12052334329861689
40,0.13635570082133272
41,0.12229126964893824
42,0.11453889488819534
43,0.11330151700129873
44,0.13220277009858036
45,0.13523746426431257
46,0.13624265493242044
47,0.13348092528806557
48,0.14127982095283334
49,0.14934675940019396
50,0.18130612631254656
51,0.17941591753770558
52,0.1768643514301667
53,0.1274170265595897
54,0.14922140283181018
55,0.14053696897206047
56,0.12129148433691433
57,0.1044460748725691
58,0.09819250644731736
59,0.11254228740283356
60,0.11083192106372558
61,0.08163930384498068
62,0.10009752462107271
63,0.1044405165864716
64,0.09801545060600074
65,0.1128618464924946
66,0.1367383314531831
67,0.1058719204127664
68,0.09361573039002516
69,0.10845474568088494
70,0.13855934258094316
71,0.1405794467684275
72,0.11330241977790297
73,0.08546189101824193
74,0.0861046480501275
75,0.08604401895253104
76,0.0691397042666129
77,0.06928054762712128
78,0.08840662682281222
79,0.12857762457540203
80,0.16951864364503996
81,0.18891467800805095
82,0.16099262700285782
83,0.11365214894271657
84,0.12328593293935144
85,0.16887146845413636
86,0.15978369221912953
87,0.14788639904742082
88,0.12441073404336944
89,0.11428188890065341
90,0.11778467143918041
91,0.14895046463130507
92,0.1287428014773785
93,0.1581628766342754
94,0.11063151240101278
95,0.10636840622875378
96,0.17184965835508464
97,0.1784012762083001
98,0.18468827157578893
99,0.17035361145613523
100,0.13376739157909892
101,0.13700803785347512
102,0.1422204035313045
103,0.1630626466708544
104,0.12287945354245225
105,0.1132258439674332
106,0.088778161122141
107,0.12449857423539742
108,0.11152774694318669
109,0.09822992502086568
110,0.11996203563247347
111,0.06316320783138692
112,0.05793610060657005
113,0.053396045916388725
114,0.06084926311064483
115,0.060509839884908684
116,0.06637570183639173
117,0.09488094082672245
118,0.11829072536626666
119,0.11357969673879148
120,0.08459522050077466
121,0.08965630889360167
122,0.08754635340264741
123,0.10162512908864182
124,0.08296779332441932
125,0.08952365270014875
126,0.13141998462979995
127,0.12938442989645085
128,0.09556735534163188
129,0.08659846820652918
130,0.1017006369955735
131,0.12922103170378343
132,0.12718269672899835
133,0.13807619969840224
134,0.10204503416559453
135,0.07662322185235414
136,0.05602105000368428
137,0.07728328946730759
138,0.09271072591284271
139,0.09259800117315128
140,0.10770445682783034
141,0.09864977031835058
142,0.07374618465403814
143,0.05455256534668559
144,0.08346922544966194
145,0.11150401984039408
146,0.15285296751755467
147,0.08705328465367736
148,0.09252613024125211
149,0.07672304178396427
150,0.10496519731334944
151,0.1296722644618451
152,0.12586741283250844
153,0.10351089467434402
154,0.07073937035437039
155,0.04718329195647881
156,0.09411390297663423
157,0.11163927502053261
158,0.1422989990263166
159,0.18340464767923337
160,0.1439826546701926
161,0.09462368034631571
162,0.03635891195901551
163,0.05355273782839749
164,0.05323054255751931
165,0.06328521856058779
166,0.06482810050197915
167,0.09910241767836188

