time,mean
7,0.2138890550966987
8,0.16176850747148397
9,0.17812400689443098
10,0.08156482074102989
11,0.22198747359579596
12,0.3534355356078148
13,0.1595078058856214
14,0.19298400646505387
15,0.2494903878066338
16,0.2812805993174628
17,0.1394919847990087
18,0.20114191391510064
19,0.21953881262492728
20,0.1076434055830978
21,0.19393067526242208
22,0.24689698662716736
23,0.13360027493112844
24,0.1489489882460261
25,0.1667798678468269
26,0.2934125199673696
27,0.16652877641588681
28,0.2086934884401993
29,0.24592790754568422
30,0.1270361578816249
31,0.19424183373530168
32,0.2138032808660661
33,0.1058658151665456
34,0.10789968422737524
35,0.14989838869112224
36,0.1712315805758504
37,0.171527882343129
38,0.17076640570297816
39,0.21917013966753185
40,0.23492845686796587
41,0.16100270061190994
42,0.06197676786242663
43,0.06737955351413857
44,0.10371752804810525
45,0.15154175847305082
46,0.14577309101902114
47,0.13711639090726777
48,0.09368219000625315
49,0.09363797938086879
50,0.13623417643311603
51,0.2108901582699972
52,0.17021941915380348
53,0.16927123401497027
54,0.19601836719145754
55,0.176770873712777
56,0.15943609977586615
57,0.15434319570527136
58,0.09286075621945632
59,0.23922355689980543
60,0.17722485421832487
61,0.2154751931235667
62,0.11239537392286075
63,0.17760902335378873
64,0.21419659241210964
65,0.19645984112156425
66,0.17681721960297073
67,0.17453005925762513
68,0.11086812930846986
69,0.18057608331508182
70,0.07221728017248744
71,0.17648162553826305
72,0.0567613285978724
73,0.13582593100940743
74,0.09327380196215276
75,0.12717839378647636
76,0.07092072988582501
77,0.10006345603269184
78,0.19755331866914022
79,0.12532649304583768
80,0.16103650006643325
81,0.12036552117879265
82,0.1163232407398057
83,0.21612810635695368
84,0.15165218523633414
85,0.05548945510849235
86,0.09064114059231074
87,0.10308016243653896
88,0.20455345580555448
89,0.1924481723026538
90,0.05460563198667787
91,0.0883044605252673
92,0.09120287050650612
93,0.1731282754684078
94,0.27644876236091964
95,0.2157657822866908
96,0.19414482038201591
97,0.09793084216329921
98,0.08356171499609763
99,0.20938067678467945
100,0.15572443330620467
101,0.17887542912810572
102,0.21545058810258802
103,0.16519207357394045
104,0.13245866253725339
105,0.20539108913259582
106,0.12721009352277493
107,0.15123970603274697
108,0.1501700535456778
109,0.17973697249079404
110,0.22373468067870247
111,0.1522224720517923
112,0.13392013034936262
113,0.2900508423269421
114,0.20100339852894092
115,0.15564761255528914
116,0.18431371215019954
117,0.13299606248928178
118,0.19840956871771076
119,0.15090339050097745
120,0.22044385709323364
121,0.21297621038745215
122,0.2306717176243799
123,0.19624068354909482
124,0.17879511002740947
125,0.14614895340689263
126,0.18268528489092434
127,0.15743622341491567
128,0.215620131814872
129,0.2331019534579107
130,0.17321482226511623
131,0.18755559530460328
132,0.16930745481033382
133,0.24871762534044087
134,0.26094090468009434
135,0.2655945174856178
136,0.2029445849341074
137,0.2113081966155665
138,0.2657120328371142
139,0.19889445216714674
140,0.15533747197566797
141,0.2005226698146966
142,0.267850230248527
143,0.13096245319221372
144,0.17073142511315553
145,0.16334898396660358
146,0.2035198330983725
147,0.21609735342743547
148,0.25274862133964765
149,0.26792926645679715
150,0.2513132597208595
151,0.21987822635956153
152,0.07264283279710711
153,0.26569339378422197
154,0.23549584585901115
155,0.1741818678299794
156,0.11901855440686314
157,0.20882820123848256
158,0.18997215401933457
159,0.15461096778568498
160,0.1624179501613893
161,0.1538271012928275
162,0.09454615576548787
163,0.22245684858248582
164,0.21986201684966092
165,0.2712694540359983
166,0.22731534315002908
167,0.16311007135674965

