time,mean
7,0.12499234132834458
8,0.23223277507546194
9,0.21917982954345971
10,0.17230462516151732
11,0.2551428633732904
12,0.1675833072463821
13,0.20949137910527202
14,0.18970565187285635
15,0.14873424349496175
16,0.1765339666104111
17,0.12665432427037293
18,0.1855164437140265
19,0.16816182734200288
20,0.09798355480440464
21,0.19938939793416824
22,0.11970419004237752
23,0.26105418841293515
24,0.251753130887648
25,0.22074778671541762
26,0.1462317905460804
27,0.23060748116407093
28,0.1947121223080999
29,0.22678559059818582
30,0.28871591644484634
31,0.2000215915877473
32,0.23535284696763933
33,0.14782340373351013
34,0.20135592116520418
35,0.25347701118425475
36,0.24920616657466896
37,0.2922365057479788
38,0.17401989527520118
39,0.27260828048504476
40,0.3436653342691844
41,0.21054123193068286
42,0.2151216499456596
43,0.28455326787747415
44,0.21791516796214505
45,0.24180738433740023
46,0.2699494212653903
47,0.20912185552527857
48,0.20533719564435227
49,0.18011185131693086
50,0.29316512070604295
51,0.17969798802878162
52,0.21161843305346367
53,0.10890111616848806
54,0.1862211353994073
55,0.1408007404228235
56,0.1595899598332497
57,0.23181053196907653
58,0.1230838648252441
59,0.13181593515826506
60,0.2510178677160762
61,0.26771993865918453
62,0.1452197497195609
63,0.2449416726415398
64,0.19182585484181824
65,0.1951956146557152
66,0.13040768072190062
67,0.1886016853000533
68,0.16183219135123078
69,0.125440711671567
70,0.26476201634176083
71,0.18927309200310322
72,0.10207202025506114
73,0.12875186221117862
74,0.11357957210132834
75,0.25369913484008105
76,0.10865299427625397
77,0.17955915042847748
78,0.12087241233996032
79,0.2255870615530351
80,0.17796690365331747
81,0.11873975390239051
82,0.1616072045801252
83,0.14899975082164885
84,0.15780813719204534
85,0.20082271444621042
86,0.14034240372195528
87,0.0765949554253922
88,0.09691027500169602
89,0.23234938440590458
90,0.265079925202737
91,0.11841691147045678
92,0.15108979132247016
93,0.17611850152372674
94,0.2729919766637368
95,0.10715759200073859
96,0.23611570319224975
97,0.17723521999283393
98,0.22658776953087265
99,0.1348475593356981
100,0.11492528821798176
101,0.12777507183911993
102,0.12545832983994123
103,0.15027717127422696
104,0.09842395105705917
105,0.1459744658542021
106,0.16017402572446798
107,0.29062004522799456
108,0.1776583045526735
109,0.11439235604632986
110,0.1958599164921222
111,0.1876056471600816
112,0.18774376766693027
113,0.1843717424666077
114,0.29641612964501474
115,0.2352524079907171
116,0.16131419749944484
117,0.18968211840287072
118,0.22559951870280223
119,0.27586468135260184
120,0.194181594064117
121,0.13725625168161137
122,0.13652736839828894
123,0.24061430614866972
124,0.21296657862785834
125,0.08111490409285456
126,0.25725381321725427
127,0.16538926925288672
128,0.06933399263989462
129,0.13605516915515625
130,0.05790668641512682
131,0.152263329422112
132,0.1283265319468175
133,0.17271678511397723
134,0.1749492082881176
135,0.07428841539311853
136,0.13708846824358073
137,0.16685556552064185
138,0.13810712148577814
139,0.18449566889942814
140,0.22586983524516308
141,0.18730244459723028
142,0.15811545549643521
143,0.15020519527863857
144,0.14470599445939328
145,0.1313851696228458
146,0.16402985015223756
147,0.2654875307927701
148,0.23689340540509238
149,0.06537270409910685
150,0.14890170387610888
151,0.25176475045874586
152,0.12292210623647487
153,0.23913257903241195
154,0.2082797642033223
155,0.17754816785448432
156,0.10611557548938258
157,0.1030671750920306
158,0.06797054838187166
159,0.10005851060620863
160,0.1630202283329628
161,0.14170171415637212
162,0.16197439951854403
163,0.2590406627491824
164,0.1732843603929689
165,0.30525408367790935
166,0.18366001545416688
167,0.15027202264289055

